batch_id,paper_id,title,authors,resolved_source_subtype,resolved_source_route_source,workflow_stage,pdf_filename,pdf_path_relative,source_text_json_path,trimmed_text_json_path,preferred_start_page,best_match_page_index,trim_status,qc_status,manual_follow_up_required,match_score,title_score,author_score,combined_score,trim_reason,qc_note,selection_created_at_utc
batch_009,5537,"CO-EMERGENT TRIAD OF EPILEPSY, MYASTHENIA GRAVIS AND STIFF-PERSON SYNDROME","Frawley, B. K.; Ritaccio, A.; Gruenthal, M.; Lava, N.; Murnane, M.; Lynch, T. M.",single_case_conference_abstract,manual_review,stage05_trimming,5537_Epilepsia - 2008 - - Saturday December 6 2008 Poster Session 1 1 00 p m ‐6 00 p m Clinical Neurophysiology.pdf,data\pdf_original\5537_Epilepsia - 2008 - - Saturday December 6 2008 Poster Session 1 1 00 p m ‐6 00 p m Clinical Neurophysiology.pdf,data\extraction_json\text\5537.json,qa\trimming\reports\batch_009\text_trimmed\5537.json,39,38,trimmed_auto,confirmed_full,false,0.7772,0.9164,1.0000,0.9373,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5552,"Stiff-person syndrome associated with invasive thymoma, pemphigus and myasthenia gravis: a case report","Gao, X.; Zheng, X.; Li, H.",single_case_conference_abstract,manual_review,stage05_trimming,5552_Euro J of Neurology - 2012 - - Poster Session 1 Sunday 9 September (1).pdf,data\pdf_original\5552_Euro J of Neurology - 2012 - - Poster Session 1 Sunday 9 September (1).pdf,data\extraction_json\text\5552.json,qa\trimming\reports\batch_009\text_trimmed\5552.json,296,295,trimmed_auto,confirmed_full,false,0.9144,1.0000,1.0000,1.0000,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5554,Rituximab in stiff person syndrome,"Garcia-Ruiz, P. J.; del Val, J.; Herranz, A.; Bellido, S.; Aranda, M. A.",single_case_conference_abstract,manual_review,stage05_trimming,5554_Movement Disorders - 2012 - - Poster Presentations.pdf,data\pdf_original\5554_Movement Disorders - 2012 - - Poster Presentations.pdf,data\extraction_json\text\5554.json,qa\trimming\reports\batch_009\text_trimmed\5554.json,423,422,trimmed_auto,confirmed_full,false,0.9820,1.0000,1.0000,1.0000,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5573,Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome,"George, E. B.; Mohamed, M. S.",single_case_conference_abstract,manual_review,stage05_trimming,5573_George-2002-Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome.pdf,data\pdf_original\5573_George-2002-Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome.pdf,data\extraction_json\text\5573.json,qa\trimming\reports\batch_009\text_trimmed\5573.json,1,0,trimmed_auto,confirmed_full,false,0.9941,1.0000,1.0000,1.0000,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5600,Dysfunction of cortical inhibitory circuits in stiff-man syndrome,"Kim, S. D.; Vucic, S.; Kiernan, M. C.; Fung, V. S. C.",single_case_conference_abstract,heuristic,stage05_trimming,5600_Kim-2010-Dysfunction of cortical inhibitory circuits in stiff-man syndrome.pdf,data\pdf_original\5600_Kim-2010-Dysfunction of cortical inhibitory circuits in stiff-man syndrome.pdf,data\extraction_json\text\5600.json,qa\trimming\reports\batch_009\text_trimmed\5600.json,1,0,trimmed_auto,confirmed_full,false,0.9941,1.0000,1.0000,1.0000,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5631,Severe worsening of the stiff person syndrome due to acute gastroenteritis,"Kramberger, M. G.; Avbersek, A.; Fabjan, T. H.",single_case_conference_abstract,manual_review,stage05_trimming,5631_Euro J of Neurology - 2009 - - Poster Session 2 Monday 14 September.pdf,data\pdf_original\5631_Euro J of Neurology - 2009 - - Poster Session 2 Monday 14 September.pdf,data\extraction_json\text\5631.json,qa\trimming\reports\batch_009\text_trimmed\5631.json,98,97,trimmed_auto,confirmed_full,false,0.9064,1.0000,0.6667,0.9167,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5647,Stiff-Person syndrome and ophthalmoplegia associated with thymoma,"Lai, E. C.; Linfante, I.; Lee, A. G.",single_case_conference_abstract,heuristic,stage05_trimming,5647_Annals of Neurology - 2004 - - Abstracts Poster session.pdf,data\pdf_original\5647_Annals of Neurology - 2004 - - Abstracts Poster session.pdf,data\extraction_json\text\5647.json,qa\trimming\reports\batch_009\text_trimmed\5647.json,46,45,trimmed_auto,confirmed_full,false,1.0000,0.9870,1.0000,0.9903,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5808,"SEVERE, PROLONGED BACLOFEN WITHDRAWAL FOLLOWING A SECOND CATHETER FAILURE IN A PATIENT WITH STIFF-PERSON SYNDROME","McDaniel, C.",single_case_conference_abstract,heuristic,stage05_trimming,5808_BaclofenPoster-Finalversion.pdf,data\pdf_original\5808_BaclofenPoster-Finalversion.pdf,data\extraction_json\text\5808.json,qa\trimming\reports\batch_009\text_trimmed\5808.json,1,0,trimmed_auto,partial_truncated,true,0.8142,1.0000,1.0000,1.0000,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trim does not start at a detected proceedings header.,2026-04-10T10:02:58.425984+00:00
batch_009,5839,Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report,"Munhoz, R. P.; Moscovich, M. M.; Fameli, H.; Filla, L.; Teive, H.",single_case_conference_abstract,heuristic,stage05_trimming,5839_Munhoz - Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report.pdf,data\pdf_original\5839_Munhoz - Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report.pdf,data\extraction_json\text\5839.json,qa\trimming\reports\batch_009\text_trimmed\5839.json,17,16,trimmed_auto,confirmed_full,false,0.5320,0.9436,0.0000,0.7077,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5963,"UNUSUAL ELECTROMYOGRAPHIC FINDINGS IN A PATIENT WITH PRESUMPTIVE HASHIMOTO'S THYROIDITIS, STIFF-PERSON SYNDROME, AND HERPES ZOSTER MYELORADICULITIS","Ha, J.; Gorin, F.; Zhang, L.; Oskarsson, B.; Maselli, R.",single_case_conference_abstract,manual_review,stage05_trimming,5963_Muscle and Nerve - 2015 - - American Association of Neuromuscular Electrodiagnostic Medicine Annual Meeting Abstracts.pdf,data\pdf_original\5963_Muscle and Nerve - 2015 - - American Association of Neuromuscular Electrodiagnostic Medicine Annual Meeting Abstracts.pdf,data\extraction_json\text\5963.json,qa\trimming\reports\batch_009\text_trimmed\5963.json,56,55,trimmed_auto,confirmed_full,false,0.8094,0.9524,1.0000,0.9643,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
batch_009,5970,DON'T CALL THE PSYCHIATRIST JUST YET; A CASE REPORT OF STIFF-PERSON SYNDROME,"Hallak, A.; Hazam, R.; Amin, M. K.; Alhbshi, K.; Islam, S.; Saadaldin, M.",single_case_conference_abstract,manual_review,stage05_trimming,5970_s11606-020-05890-3.pdf,data\pdf_original\5970_s11606-020-05890-3.pdf,data\extraction_json\text\5970.json,qa\trimming\reports\batch_009\text_trimmed\5970.json,448,447,trimmed_auto,partial_truncated,true,0.7692,0.9164,1.0000,0.9373,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trim does not start at a detected proceedings header.,2026-04-10T10:02:58.425984+00:00
batch_009,6021,Paraneoplastic stiff-person syndrome and anti-Ri antibodies in metastatic breast cancer,"Hoffmann, L. A.; Ditsch, N.; Kuempfel, T.; Dudel, C.; Wick, M.; Voltz, R.",single_case_conference_abstract,manual_review,stage05_trimming,6021_s00415-007-3001-6 (1).pdf,data\pdf_original\6021_s00415-007-3001-6 (1).pdf,data\extraction_json\text\6021.json,qa\trimming\reports\batch_009\text_trimmed\6021.json,8,7,trimmed_auto,confirmed_full,false,0.6411,1.0000,0.0000,0.7500,Proceedings detected and candidate abstract passed identity and completeness guardrails.,Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:58.425984+00:00
