paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,resolved_source_route_source,source_text_json_path,trimmed_text_json_path,validated_text_json_path,preferred_text_source,proceedings_detected,trim_status,trim_reason,qc_status,manual_follow_up_required,best_match_page_index,title_score,author_score,combined_score,section_heading_count,body_char_count,header_only_flag,spillover_flag,span_located,span_detection_method,start_boundary_ok,start_boundary_rule,next_header_rule,meaningful_tail_gap_count,best_match_excerpt,qc_note,checked_at_utc
5087,5087,A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL NERVE INVOLVEMENT PRECEEDING THE DIAGNOSIS OF A HIGH GRADE LYMPHOMA,"Aquilina, N.; Vella, M.; Debono, A. G.; Camilleri, D. J.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5087.json,qa\trimming\reports\batch_009\text_trimmed\5087.json,qa\trimming\reports\batch_009\text_trimmed\5087.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,262,0.9547,1.0000,0.9661,0,1867,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P2725 A CASE REPORT OF ATYPICAL STIFF PERSON SYNDROME WITH CRANIAL NERVE INVOLVEMENT PRECEEDING THE DIAGNOSIS OF A HIGH GRADE LYMPHOMA N. Aquilina 1, M. Vella 1, A. Galea Debono 1, D.J. Camilleri 2 1 Department of Neurology, 2 Department of Haematology, Mater Dei Hospital, Msida, Malta Stiff person syndrome (SPS) is characterised by progressive muscle rigidity and spasms primarily affecting the axial musculature and lower limbs. Paraneoplastic SPS has also been recognised, mainly associated with",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:28.224292+00:00
5158,5158,A case of Type 1 diabetes with stiff person syndrome and coeliac disease,"Behan, L. A.; O'Sullivan, E. P.; King, T. J. F.; Hardiman, O.; Agha, A.; Thompson, C. J.; Smith, D.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5158.json,qa\trimming\reports\batch_009\text_trimmed\5158.json,qa\trimming\reports\batch_009\text_trimmed\5158.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,7,1.0000,0.8571,0.9643,3,1522,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"A26 A case of Type 1 diabetes with stiff person syndrome and coeliac disease LA Behan /C3, EP O’Sullivan /C3, TJF King /C3, O Hardiman w, A Agha /C3, CJ Thompson /C3and D Smith /C3 /C3Department of Diabetes and Endocrinology, Beaumont Hospital, Royal College of Surgeons of Ireland, Dublin, Ireland, wDepartment of Neurology, Beaumont Hospital, Royal College of Surgeons of Ireland, Dublin, Ireland Background: Type 1 diabetes is associated with a variety of autoimmune conditions, including both coe",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:29.608545+00:00
5212,5212,STIFF-MAN SYNDROME WITH GAD-LIKE IMMUNOREACTIVITY - RESPONSE OF A PATIENT TO PLASMAPHERESIS AND IMMUNOSUPPRESSION,"Brashear, H. R.; Phillips, L. H.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5212.json,qa\trimming\reports\batch_009\text_trimmed\5212.json,qa\trimming\reports\batch_009\text_trimmed\5212.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,partial_truncated,true,0,1.0000,1.0000,1.0000,5,1326,false,false,true,trim_record_indices,false,,next_abstract_boundary,0,"24 7P Stiff-Man Syndrome with GAD-Like Immunoreactivity: Response of a Patient to Plasmapheresis and Immunosuppression H.R. Brashear and Lawrence H. Phillips 11, Charlottesville, VA Objective. To study immunological, clinical and electrophysio- logical responses to treatment of stiff-man syndrome. Background. Some patients with a diagnosis of stiff-man syn- drome have circulating autoantibodies with GAD-like immunoreactivity (GAD-LIR). We report our second patient with stiff-man syndrome, high t",Trim does not start at a detected proceedings header.,2026-04-10T10:00:29.969845+00:00
5233,5233,Familial stiff-man syndrome with GAD65 antibody,"Burns, T. M.; Jones, H. R.; Phillips, L. H.; Lennon, V. A.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5233.json,qa\trimming\reports\batch_009\text_trimmed\5233.json,qa\trimming\reports\batch_009\text_trimmed\5233.json,trimmed_text,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,header_only_source,true,1,0.9857,1.0000,0.9893,0,0,true,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"160. Familial Stiff-Man Syndrome With GAD65 Antibody Ted M. Burns, H. Royden Jones, Lawrence H. Phillips II, and Vanda A. Lennon; Burlington, MA, Charlottesville, VA, and Rochester, MN",Matched source appears to be a title/author listing without abstract body text.,2026-04-10T10:00:30.520698+00:00
5265,5265,Brainstem involvement as onset of stiff limb syndrome: A case report,"Ceriani, F.; Massetto, N.; Rosci, C.; Pietrogrande, M.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5265.json,qa\trimming\reports\batch_009\text_trimmed\5265.json,qa\trimming\reports\batch_009\text_trimmed\5265.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,3,2230,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P738 Brainstem involvement as onset of stiff limb syndrome: A case report F. Ceriani, N. Massetto, C. Rosci, M. Pietrogrande (Milan, Italy) Background: The stiff limb syndrome seems distinct from the stiff man syndrome or progressive encephalomyelitis with rigidity. Patients have rigidity, painful spasm with abnormal postures of the distal limb and may follow sphincter (50%) or brainstem (40% of cases) involvement with relapsing and remitting course; most patients have no evidence of autoim- mun",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:30.841194+00:00
5270,5270,"STIFF PERSON SYNDROME, ABOUT A CASE","Chahrazed, R.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5270.json,qa\trimming\reports\batch_009\text_trimmed\5270.json,qa\trimming\reports\batch_009\text_trimmed\5270.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,21,1.0000,1.0000,1.0000,2,1243,false,false,true,trim_record_indices,true,soft_header::author+section+uppercase_title,next_abstract_boundary,0,"20 | WILEY & NERVE 38 STIFF PERSON SYNDROME, ABOUT A CASE Rezoug Chahrazed (Ain Beida, Algeria) INTRODUCTION/BACKGROUND: The stiff person syndrome is a rare and underestimated pathology, often mistaken for a psychiatric disease. It is a neurological autoimmune disease affecting the central nervous system related to an anomaly of the synthesis of gamma-aminobutyric acid (GABA). CASE REPORT: The patient is a 28-year-old man with no antecedents apart from being pursued in psychiatry for abnormal tr",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:34.909601+00:00
5283,5283,Autoantibodies to GAD and Cell Surface Determinants in Stiff Person Syndrome,"Chang, T.; Pettingill, P.; Alexopoulos, H.; Jacobson, L. W.; Brown, P.; Vincent, A.",conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\5283.json,qa\trimming\reports\batch_009\text_trimmed\5283.json,qa\trimming\reports\batch_009\text_trimmed\5283.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,0.9846,1.0000,0.9884,1,1617,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"PO9.106 Autoantibodies to GAD and Cell Surface Determinants in Stiff Person Syndrome 7hashi Chang, Philippa Pettingill, Haris Alexopoulos, Leslie W. Jacobson, Oxford, United Kingdom, Peter Brown, London, United Kingdom, Angela Vincent, Oxford, United Kingdom OBJECTIVE: To evaluate the role of autoantibodies (Abs) and GAD- induced immunity in causing the stiff person syndrome (SPS). BACK- GROUND: SPS is a highly disabling neurological disorder of the CNS characterised by progressive muscular rigi",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:35.328428+00:00
5315,5315,Stiff-person syndrome presenting with asymmetric axial muscle spasms and hypertrophy,"Chuang, C.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5315.json,qa\trimming\reports\batch_009\text_trimmed\5315.json,qa\trimming\reports\batch_009\text_trimmed\5315.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,5,2435,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P778 Stiff-person syndrome presenting with asymmetric axial muscle spasms and hypertrophy C. Chuang (New York, NY, USA) Objective: To describe an atypical presentation of Stiff-person syndrome. Background: Stiff-Person syndrome is a condition of continuous motor unit activity which results in symmetric axial and proximal muscle rigidity with superimposed episodic muscle spasms. The symptoms are usually responsive to benzodiazepines and other GABAergic drugs. An asymmet- POSTER SESSION 5, WEDNESD",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:35.710692+00:00
5362,5362,"A double-blind, placebo-controlled, crossover trial of intravenous immunoglobin in the treatment of anti-GAD antibody-positive patients with stiff-person syndrome","Dalakas, M. C.; Fujii, M.; Lutft, B.; Khyos, J.; McElroy, B.",conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\5362.json,qa\trimming\reports\batch_009\text_trimmed\5362.json,qa\trimming\reports\batch_009\text_trimmed\5362.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,0.9203,0.8000,0.8902,0,1709,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"3. A Double-Blind, Placebo-Controlled, Crossover Trial of Intravenous Immunoglobin in the Treatment of Anti-GAD Antibody–Positive Patients With Stiff-Person Syndrome Marinos C. Dalakas, Mavis Fujii, Bashar Lutfi, Joan Khyos, and Beverly McElroy; Bethesda, MD Stiff-person syndrome (SPS) is a disabling CNS disorder characterized by muscle rigidity of truncal and proximal limb muscles with superimposed spasms. The cause is un- known, but an autoimmune pathogenesis is implicated based on the presenc",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:36.084700+00:00
5365,5365,"A Double-Blind, Placebo-Cotrolled Study of Rituximab in Patients with Stiff-Person Syndrome (SPS)","Dalakas, M. C.; Rakocevic, G.; Dambrosia, J.; McElroy, B.",conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\5365.json,,data\extraction_json\text\5365.json,full_text,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,untrimmed_localised,true,16,0.6501,1.0000,0.7376,390,362216,false,false,false,,false,,,0,"peripheral nerve. Therapies regulating TFAM would be im- portant in the treatment of diabetic neuropathy. M-67. Clinical and Electrophysiological Outcomes of Polyradiculoneuropathy in Pork Processing Workers Jennifer A. Tracy, Daniel H. Lachance, Jane E. Norell, JaNean K. Engelstad, and P. James B. Dyck; Rochester, MN Background: We previously described an autoimmune sensory-predominant polyradiculoneuropathy associated with exposure to aerosolized pig brain. Objectives: To describe clinical and",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-10T10:00:37.887532+00:00
5371,5371,The stiff person syndrome: A single case report of almost complete recovery 12 weeks following immunomodulatory therapy with IVIG and plasmapheresis,"Dalton, C. M.; Lim, E.; Redmond, J.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5371.json,qa\trimming\reports\batch_009\text_trimmed\5371.json,qa\trimming\reports\batch_009\text_trimmed\5371.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,5,1798,false,false,true,trim_record_indices,true,after_coded_boundary,next_abstract_boundary,0,"The Stiff Person Syndrome: A Single Case Report of Almost Complete Recovery 12 Weeks following Immunomodulatory Therapy with IVIG and Plasmapheresis Catherine M. Dalton, Eetuan Lim, Janice Redmond, Dublin, Ireland OBJECTIVE: To institute an immunomodulatory treatment that would arrest the respiratory spasms and reverse the stiffness in a 36 year old lady with a four year history of progressive stiffness who was diagnosed as having stiff person syndrome. BACKGROUND: Stiff person syndrome is chara",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:38.213122+00:00
5398,5398,Treatment of stiff person syndrome with chronic plasmapheresis,"De la Casa-Fages, B.; Anaya, F.; Grandas, F.",conference_abstract,case_series_conference_abstract,manual_review,data\extraction_json\text\5398.json,qa\trimming\reports\batch_009\text_trimmed\5398.json,qa\trimming\reports\batch_009\text_trimmed\5398.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,37,1.0000,1.0000,1.0000,5,2236,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"114 Treatment of stiff person syndrome with chronic plasmapheresis B. De la Casa-Fages, F. Anaya, F. Grandas (Madrid, Spain) Objective: To report on two cases of stiff person syndrome (SPS) with clinical response to chronic plasmapheresis. Background: SPS is an autoimmune movement disorder charac- terized by muscle stiffness, rigidity and stimuli induced spasms affecting axial and proximal limb muscles. Anti-GAD antibodies are found in 60-80% of patients. EMG shows continuous motor unit ac- tivi",Trimmed proceedings text matches and appears complete.,2026-04-10T10:00:51.702876+00:00
5502,5502,"GLUTAMIC ACID DECARBOXYLASE ANTIBODY: A LINK FOR LOCALISATION RELATED EPILEPSY, STIFF-PERSON SYNDROME AND TYPE I DIABETES MELLITUS? REPORT OF TWO CASES","Barcs, G.; Szucs, A.; Kamondi, A.",conference_abstract,case_series_conference_abstract,manual_review,data\extraction_json\text\5502.json,qa\trimming\reports\batch_009\text_trimmed\5502.json,qa\trimming\reports\batch_009\text_trimmed\5502.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,partial_truncated,true,150,1.0000,1.0000,1.0000,3,1183,false,false,true,trim_record_indices,false,,next_soft_header,0,"GLUTAMIC ACID DECARBOXYLASE ANTIBODY: A LINK FOR LOCALISATION RELATED EPILEPSY, STIFF-PERSON SYNDROME AND TYPE I DIABETES MELLITUS? REPORT OF TWO CASES G. Barcs*, A. Szucs/C160 , and A. Kamondi* *National Institute of Neurosciences, Budapest, Hungary; and /C160 Budapest, Hungary Purpose: Antibodies to glutamic acid decarboxylase (GAD) are detected in about 80% of newly diagnosed type I diabetes mellitus (DM1) patients. High GAD antibody levels are present in up to 80% of patients with stiff-pers",Trim does not start at a detected proceedings header.,2026-04-10T10:01:01.792743+00:00
5535,5535,STIFF PERSON SYNDROME IN ASSOCIATION WITH NONPARANEOPLASTIC LIMBIC ENCEPHALITIS,"Franke, K.; Schulz, R.; Hoppe, M.; Korn-Merker, E.; Specht, U.; Ebner, A.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5535.json,qa\trimming\reports\batch_009\text_trimmed\5535.json,qa\trimming\reports\batch_009\text_trimmed\5535.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,155,1.0000,1.0000,1.0000,4,1744,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"E400 STIFF PERSON SYNDROME IN ASSOCIATION WITH NONPARANEOPLASTIC LIMBIC ENCEPHALITIS K. Franke, R. Schulz, M. Hoppe, E. Korn-Merker, U. Specht, and A. Ebner Bethel Epilepsy Center, Mara Hospital, Maraweg 21, Bielefeld, Germany Purpose: Stiff person syndrome (SPS) is a rare neurological condition characterized by muscle stiffness, rigidity and painful spasms that occurs as a paraneoplastic, autoimmune or idiopathic variant. The autoimmune variant is known to occur in conjunction with other autoim",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:10.588962+00:00
5537,5537,"CO-EMERGENT TRIAD OF EPILEPSY, MYASTHENIA GRAVIS AND STIFF-PERSON SYNDROME","Frawley, B. K.; Ritaccio, A.; Gruenthal, M.; Lava, N.; Murnane, M.; Lynch, T. M.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5537.json,qa\trimming\reports\batch_009\text_trimmed\5537.json,qa\trimming\reports\batch_009\text_trimmed\5537.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,38,0.9164,1.0000,0.9373,3,1714,false,false,true,trim_record_indices,true,after_coded_boundary,next_abstract_boundary,0,"CO-EMERGENT TRIAD OF EPILEPSY, MYASTHENIA GRA VIS AND STIFF-PERSON SYNDROME Bridget K. Frawley∗, A. Ritaccio∗, M. Gruenthal∗, N. Lava†,M . Murnane∗ and T. M. Lynch∗ ∗Neurology, Albany Medical Center, Albany, NY and†Neurology, Emory University, Atlanta, GA Rationale: We report a healthy 44 year old woman with the simultaneous onset of localization-related epilepsy, ocular myasthenia and characteris- tic axial muscle contractions consistent with stiff person syndrome (SPS) within one calendar year",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:28.246637+00:00
5552,5552,"Stiff-person syndrome associated with invasive thymoma, pemphigus and myasthenia gravis: a case report","Gao, X.; Zheng, X.; Li, H.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5552.json,qa\trimming\reports\batch_009\text_trimmed\5552.json,qa\trimming\reports\batch_009\text_trimmed\5552.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,295,1.0000,1.0000,1.0000,2,1751,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P1790 Stiff-person syndrome associated with invasive thymoma, pemphigus and myasthenia gravis: a case report X. Gao, X. Zheng, H. Li Neurology, Affiliated Hospital of Medical College, Qingdao University, Qingdao, China Case report: A 57-year-old woman has suffered from weakness of four limbs for 1 year and stiffness and rigidity of her lower limbs for 11 years before presenting to us. The rigidity was relieved by sleeping, relaxation, and oral clonazepam treatment. Repetitive nerve stimulation r",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:37.578574+00:00
5554,5554,Rituximab in stiff person syndrome,"Garcia-Ruiz, P. J.; del Val, J.; Herranz, A.; Bellido, S.; Aranda, M. A.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5554.json,qa\trimming\reports\batch_009\text_trimmed\5554.json,qa\trimming\reports\batch_009\text_trimmed\5554.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,422,1.0000,1.0000,1.0000,5,1275,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1286 Rituximab in stiff person syndrome P.J. Garcia-Ruiz, J. del Val, A. Herranz, S. Bellido, M.A. Aranda (Madrid, Spain) Objective: To report a case of woman with stiff person syndrome and clinical respose to rituximab therapy. Background: Stiff person syndrome (SPS) is characterised by stiff- ness and paroxysmal painful spams, predominantly, in axial muscles. SPS is an infrequent progressive autoimmune disease of the central nervous system, associated with anti-GAD antibodies; and other anti- ",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:55.986396+00:00
5573,5573,Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome,"George, E. B.; Mohamed, M. S.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5573.json,qa\trimming\reports\batch_009\text_trimmed\5573.json,qa\trimming\reports\batch_009\text_trimmed\5573.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,5,1807,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P758 Long-term kinetics of anti-GAD65 antibody suppression by intravenous gamma globulin in stiff person syndrome E. B. George, M. S. Mohamed (Detroit, MI, USA) Objective: Treatment with intravenous gamma globulin (IVIg) has been reported to be of benefit in some cases of Stiff Person Syndrome. 1, 2 To assess the effectiveness of this treatment, we monitored the kinetics of glutamic acid decarboxylase antibody (anti-GAD65 antibody) suppression after treatment in a patient with high antibody tite",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:56.348245+00:00
5600,5600,Dysfunction of cortical inhibitory circuits in stiff-man syndrome,"Kim, S. D.; Vucic, S.; Kiernan, M. C.; Fung, V. S. C.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5600.json,qa\trimming\reports\batch_009\text_trimmed\5600.json,qa\trimming\reports\batch_009\text_trimmed\5600.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,5,2235,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"98 Dysfunction of cortical inhibitory circuits in stiff-man syndrome S.D. Kim, S. Vucic, M.C. Kiernan, V.S.C. Fung (Sydney, New South Wales, Australia) Objective: To assess the pathophysiological mechanism underly- ing clinical features in Stiff man syndrome (SMS) using novel threshold tracking TMS techniques. Background: SMS is a rare autoimmune disorder characterised by persistent stiffness with superimposed episodic muscle spasms. Although dysfunction of GABA-ergic inhibitory circuits have be",Trimmed proceedings text matches and appears complete.,2026-04-10T10:01:56.719370+00:00
5631,5631,Severe worsening of the stiff person syndrome due to acute gastroenteritis,"Kramberger, M. G.; Avbersek, A.; Fabjan, T. H.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5631.json,qa\trimming\reports\batch_009\text_trimmed\5631.json,qa\trimming\reports\batch_009\text_trimmed\5631.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,97,1.0000,0.6667,0.9167,0,1892,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P2289 Severe worsening of the stiff person syndrome due to acute gastroenteritis M. G. Kramberger 1, A. Avber šek 2, T. Hojs Fabjan 3 1Neurology Hospital, University Medical Centre Ljubljana, Ljubljana, 2Neurology Department, University Medical Centre Maribor, 3Neurology Department, University Medical Centre Maribor, Maribor, Slovenia Stiff-person syndrome (SPS) is a rare disorder characterized by progressive rigidity of the axial muscles with superimposed painful spasms precipitated by tactile ",Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:04.637317+00:00
5647,5647,Stiff-Person syndrome and ophthalmoplegia associated with thymoma,"Lai, E. C.; Linfante, I.; Lee, A. G.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5647.json,qa\trimming\reports\batch_009\text_trimmed\5647.json,qa\trimming\reports\batch_009\text_trimmed\5647.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,45,0.9870,1.0000,0.9903,0,1415,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"T178. Stiff-Person Syndrome and Ophthalmoplegia Associated with Thymoma Eugene C. Lai, I. Linfante, and A. G. Lee; Houston, TX We report the clinical presentation, antibody production, and symptom improvement after treatment of a unique case of paraneoplastic syndrome associated with thymoma. We followed the clinical course of a previously healthy 44-year- old Caucasian woman for 6 months. She presented with sub-",Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:07.837123+00:00
5808,5808,"SEVERE, PROLONGED BACLOFEN WITHDRAWAL FOLLOWING A SECOND CATHETER FAILURE IN A PATIENT WITH STIFF-PERSON SYNDROME","McDaniel, C.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5808.json,qa\trimming\reports\batch_009\text_trimmed\5808.json,qa\trimming\reports\batch_009\text_trimmed\5808.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,partial_truncated,true,0,1.0000,1.0000,1.0000,1,1534,false,false,true,trim_record_indices,false,,next_abstract_boundary,0,"Severe, Prolonged Baclofen Withdrawal Following a Second Catheter Failure in a Patient with Stiff Person Syndrome Cara McDaniel, PharmD, BCPS • Thomas Jefferson University Hospital, Philadelphia, PA JG 11-1300 MC 10-03011 Discussion • Chronic baclofen exposure causes GABA B receptor down-regulation. Sudden withdrawal can lead to an exaggerated CNS excitatory state and cause excess serotonin release. • Autonomic dysfunction, common in SPS patients, paired with acute baclofen withdrawal may furthe",Trim does not start at a detected proceedings header.,2026-04-10T10:02:08.268495+00:00
5839,5839,Stiff person syndrome as the initial manifestation of systemic lupus erythematosus-case report,"Munhoz, R. P.; Moscovich, M. M.; Fameli, H.; Filla, L.; Teive, H.",conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\5839.json,qa\trimming\reports\batch_009\text_trimmed\5839.json,qa\trimming\reports\batch_009\text_trimmed\5839.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,16,0.9436,0.0000,0.7077,0,2203,false,false,true,trim_record_indices,true,coded_boundary,next_soft_header,0,"7. Brunberg JA, Jacquemont S, Hagerman RJ, et al. Fragile X premutation carriers: characteristic MR imaging ﬁndings of adult male patients with progressive cerebellar and cognitive dysfunction. Am J Neuroradiol 2002;23:1757–1766. Stiff Person Syndrome as the Initial Manifestation of Systemic Lupus Erythematosus Stiff person syndrome (SPS) is a rare neurological disorder characterized by the presence of ﬂuctuating muscle rigidity and spasms of the trunk and proximal body parts. 1 In a sig- niﬁcan",Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:09.464305+00:00
5963,5963,"UNUSUAL ELECTROMYOGRAPHIC FINDINGS IN A PATIENT WITH PRESUMPTIVE HASHIMOTO'S THYROIDITIS, STIFF-PERSON SYNDROME, AND HERPES ZOSTER MYELORADICULITIS","Ha, J.; Gorin, F.; Zhang, L.; Oskarsson, B.; Maselli, R.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5963.json,qa\trimming\reports\batch_009\text_trimmed\5963.json,qa\trimming\reports\batch_009\text_trimmed\5963.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,55,0.9524,1.0000,0.9643,4,2040,false,false,true,trim_record_indices,true,soft_header::author+uppercase_title,next_abstract_boundary,0,"113 UNUSUAL ELECTROMYOGRAPHIC FINDINGS IN A PATIENT WITH PRESUMPTIVE HASHIMOTO’S THYROIDITIS, STIFF-PERSON SYNDROME, AND HERPES ZOSTER MYELORADICULITIS James Ha, Fredric Gorin, Lin Zhang, Bjorn Oskarsson, Ricardo Maselli (Sacramento, CA) INTRODUCTION: A 59-year-old woman presented with progressive gait difficulty, stiffness and spasms of the left foot, and zoster lesions on the buttocks. OBJECTIVE: To describe the unusual combination of needle EMG findings in a case of concomitant Hashimotos thy",Trimmed proceedings text matches and appears complete.,2026-04-10T10:02:13.389064+00:00
5970,5970,DON'T CALL THE PSYCHIATRIST JUST YET; A CASE REPORT OF STIFF-PERSON SYNDROME,"Hallak, A.; Hazam, R.; Amin, M. K.; Alhbshi, K.; Islam, S.; Saadaldin, M.",conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\5970.json,qa\trimming\reports\batch_009\text_trimmed\5970.json,qa\trimming\reports\batch_009\text_trimmed\5970.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,partial_truncated,true,447,0.9164,1.0000,0.9373,2,2860,false,false,true,trim_record_indices,false,,next_soft_header,0,"DON'T CALL THE PSYCHIATRIST JUST YET; A CASE RE- PORT OF STIFF-PERSON SYNDROME Ahmad Hallak 1; Randa Hazam 2; Muhammad Kashif Amin 1; Khaled Alhbshi1; Sheikh Islam1; Mazin Saadaldin3 1Internal Medicine, Texas Tech University Health Sciences, Amarillo, TX; 2Internal medicine, Ttuhsc, Amarillo, TX; 3internal medicine, NWTHS, TTUHSC, Amarillo, TX. (Control ID #3391420) LEARNING OBJECTIVE #1: Knowledge and awareness as well as high clinical suspicion are required for the diagnosis of Stiff-person Sy",Trim does not start at a detected proceedings header.,2026-04-10T10:02:46.232361+00:00
